"id","blog","category","markdown"
5043,"WN366","Releases","| Software|Version|Release date|Comment|
| ------ | ----------- |----|----|
|[Jungle Bus](https://play.google.com/store/apps/details?id=io.jawg.osmcontributor.bus)|[1.2.4](https://play.google.com/store/apps/details?id=io.jawg.osmcontributor.bus)|2017-07-20|No infos.|
|[Komoot Android&nbsp; ](https://www.komoot.de/)|[9.3](https://play.google.com/store/apps/details?id=de.komoot.android)|2017-07-18|No infos.|
|[Magic Earth&nbsp; ](https://www.generalmagic.com/magic-earth/)|[7.1.17.29](https://play.google.com/store/apps/details?id=com.generalmagic.magicearth)|2017-07-19|Many changes, please read release info.|
|[Mapbox GL JS](https://wiki.openstreetmap.org/wiki/Mapbox_GL)|[v0.39.0](https://github.com/mapbox/mapbox-gl-js/releases/tag/v0.39.0)|2017-07-21|Many changes, please read release info.|
|[Maps.me Android&nbsp; ](http://maps.me)|[7.4](https://play.google.com/store/apps/details?id=com.mapswithme.maps.pro)|2017-07-20|Improved routing, recent map data.|
|[Maps.me iOS&nbsp; ](http://maps.me)|[7.4](https://itunes.apple.com/app/id510623322)|2017-07-20|Improved routing, recent map data.|
|[OSRM Backend](http://project-osrm.org/)|[5.9.0](https://github.com/Project-OSRM/osrm-backend/releases/tag/v5.9.0)|2017-07-19|Many changes, please read release info.|
|[OSM Contributor](https://play.google.com/store/apps/details?id=io.mapsquare.osmcontributor)|[3.0.9](https://play.google.com/store/apps/details?id=io.mapsquare.osmcontributor)|2017-07-20|Bugs fixed.|
|[QGIS](http://www.qgis.org)|[2.18.11](https://github.com/qgis/QGIS/releases/tag/final-2_18_11)|2017-07-21|No infos.|
|[Simple GIS Client&nbsp; ](https://www.simplegissoftware.com/simple-gis-client.html)|[9.2](https://www.simplegissoftware.com/news.html)|2017-07-18|VMany changes, please read release info.|
|[VTM](https://github.com/mapsforge/vtm)|[0.8.0](https://github.com/mapsforge/vtm/blob/master/docs/Changelog.md)|2017-07-19|Many changes, please read release info.|

Provided by the [OSM Software Watchlist](https://wambachers-osm.website/index.php/osm-software). Timestamp: 2017-07-22 21:29:55+02 UTC

( ) unfree software. See: [freesoftware](https://fsfe.org/about/basics/freesoftware.en.html)."
5126,"WN368","Releases","| Software|Version|Release date|Changes|
| ------ | ----------- |----|----|
|[Komoot Android&nbsp; ](https://www.komoot.de/)|[9.3](https://play.google.com/store/apps/details?id=de.komoot.android)|07.08.2017|More details and added x-ray vision in router and horizontal format.|
|[Mapbox GL Native Android](https://www.mapbox.com/android-docs/map-sdk/overview/)|[5.1.2](https://github.com/mapbox/mapbox-gl-native/blob/master/platform/android/CHANGELOG.md)|03.08.2017|No infos.|
|[Mapbox Navigation SDK Android](https://www.mapbox.com/android-docs/navigation/overview/)|[0.4.0](https://github.com/mapbox/mapbox-navigation-android/blob/master/CHANGELOG.md)|01.08.2017|No infos.|
|[MapContrib](https://www.mapcontrib.xyz)|[1.8.3](https://github.com/MapContrib/MapContrib/releases/tag/1.8.3)|03.08.2017|Added Thunderforest API key to tiles.|
|[Mapillary iOS&nbsp; ](https://wiki.openstreetmap.org/wiki/Osmose)|[4.7.6](https://itunes.apple.com/us/app/mapillary/id757286802)|06.08.2017|Bugs fixed and improved camera UI.|
|[OSRM Backend](http://project-osrm.org/)|[5.10.0](https://github.com/Project-OSRM/osrm-backend/releases/tag/v5.10.0)|07.08.2017|Improved routing at [throughabouts](https://en.wikipedia.org/wiki/Roundabout#Hamburger_roundabout.2Fthroughabout.2Fcut-through) and with turn restrictions. Please read release info for more changes.|
|[Simple GIS Client&nbsp; ](https://www.simplegissoftware.com/simple-gis-client.html)|[9.4](https://www.simplegissoftware.com/news.html)|01.08.2017|Many changes, please read release info.|
|[SQLite](http://www.sqlite.org)|[3.20.0](http://www.sqlite.org/releaselog/3_20_0.html)|01.08.2017|Many changes, please read release info.|

Provided by the [OSM Software Watchlist](https://wambachers-osm.website/index.php/osm-software-watchlist). Timestamp: 2017-08-08 15:35:26+02 UTC

( ) unfree software. See: [freesoftware](https://fsfe.org/about/basics/freesoftware.en.html)."
5561,"WN376","Programming","Chris Whong [has written](https://github.com/nycplanning/labs-maputnik-dev-server) an express.js server that allows to quickly load Mapbox GL styles from any project into the Maputnik Style Editor."
5619,"WN377","Releases","Mapbox shares the [release](https://blog.mapbox.com/our-react-native-gl-library-is-in-alpha-7456f2af685) about their support to [React Native Mapbox GL](https://github.com/mapbox/react-native-mapbox-gl) and started a rewrite of their current experimental React Native library and released an alpha."
5724,"WN380","Programming","Thomas Gratier [points out](https://twitter.com/ThomasG77/status/923279991013593088) ""An [analysis](https://delftswa.gitbooks.io/desosa-2017/content/mapbox-gl-js/chapter.html) of the Mapbox GL JS library by Delft University of Technology students (master-level)""."
5713,"WN380","Programming","Mapbox [announces](https://blog.mapbox.com/announcing-expressions-in-gl-js-a72b55d0a6af) GL expressions with the release of Mapbox GL JS v0.41.0."
6021,"WN387","OSM in action","The [Hamburg Port Map](https://www.hafen-hamburg.de/en/hafenplan) on the port authority website shows all the facilities of the largest seaport in Germany, with live vessel positions, onto a 3D map built with OSM and MapboxGL."
7375,"WN418","Releases","According to a [tweet](https://twitter.com/wambacher1/status/1020277600231489537) from wambacher, there are new versions for the following OSM-related software available: Komoot Android, Leaflet 1.3.3, Magic Earth iOS 4.1.0 and several Mapbox GL products.
You can find these updates along with an almost endless list of OSM-related software and current versions in [Wambacher's software list](https://wambachers-osm.website/index.php/osm-software-watchlist)."
8114,"WN433","Programming","[Project-insanity](https://blog.project-insanity.org/) shares a [post](https://blog.project-insanity.org/2018/10/29/host-your-own-mapbox-gl-js-vector-tiles-map/) about the steps involved in hosting one's own [Mapbox GL JS](https://www.mapbox.com/mapbox-gl-js/api/) vector tiles map."
12175,"WN520","Programming","Mapbox took a further step out of the open source ecosystem. The release notes of the first alpha releases of [Mapbox GL Native for iOS 5.10](https://github.com/mapbox/mapbox-gl-native-ios/releases/tag/ios-v5.10.0-alpha.1) and [Mapbox GL Native for Android 9.3.0](https://github.com/mapbox/mapbox-gl-native-android/releases/tag/android-v9.3.0-alpha.1) mention that they have started depending on non-free dependencies released under Mapbox Terms of Service, not a free and open licence. Only Mapbox clients can access these binaries. (via [@RichardF](https://mobile.twitter.com/richardf/status/1280490225836277760) on Twitter)."
13229,"WN543","Programming","Mapbox GL JS [is no longer free software](https://github.com/mapbox/mapbox-gl-js/blob/main/CHANGELOG.md#200).
  Paul Ramsey [comments](https://blog.cleverelephant.ca/2020/12/mapbox-morrison.html) on the move in his blog.
  Ilya Zverev [reported](http://shtosm.ru/all/gl-js-v2/) ![(ru)](https://blog.openstreetmap.de/wp-uploads/2016/12/ru.svg) > [![en](https://weeklyosm.eu/wp-content/uploads/sites/4/2020/09/en-green.svg)](https://translate.google.com/translate?sl=auto&tl=EN&u=http://shtosm.ru/all/gl-js-v2/) on the forks and alternative libraries being developed, and comments on the development of Mapbox.
  Paul Norman [reacted](https://lists.openstreetmap.org/pipermail/dev/2020-December/031023.html), on the OSM-Dev mailing list, by saying that he is placing the client-side rendered [OpenStreetMap Cartographic](https://github.com/pnorman/openstreetmap-cartographic/) project on hold.
  The new [MapLibre](https://github.com/maplibre/maplibre-gl-js) project wants to maintain a free and open source fork of Mapbox GL JS 1.x, which might make Paul reconsider his decision.
  Steve Bennett [tweets](https://twitter.com/stevage1/status/1336968746838024193) that missing attribution of Mapbox GL by Azure Maps might have been a cause for Mapbox's decision. Mapbox's own attribution of OpenStreetMap data has been controversial."
13524,"WN549","Programming","Maptiler [provided](https://www.maptiler.com/news/2021/01/mapbox-gl-open-source-fork/) a more formal announcement of the MapLibre fork of Mapbox GL, which [we mentioned](https://weeklyosm.eu/archives/14064#wn543_23951) in passing at the time of Mapbox GL becoming proprietary software."
13547,"WN550","OSM in the media","If you've integrated Mapbox GL JS Version 1.13 or older into your product, the [MapLibre](https://github.com/maplibre) project is a strong open source alternative to the latest proprietary Mapbox 2.0 update, opensource.com [says](https://opensource.com/article/21/1/open-source-news)."
16453,"WN631","Programming","Stamen [blogged](https://stamen.com/visualize-a-cross-section-of-your-map-with-chartographer/) about [Chartographer](https://github.com/stamen/chartographer), which generates visualisations of a supplied Mapbox GL stylesheet to better understand how its layers are rendered per zoom level. Chartographer has special views for areas, lines, icons and labels. It is especially helpful when generating a basemap style for vector tiles."
18812,"WN699","Maps","Darren Wiens [presented](https://nitter.net/dkwiens/status/1730754715921874988) a sea level rise [simulator](https://aws-terrain-flood.netlify.app), where he uses the AWS Terrain Tiles and the new raster functionality available in Mapbox GL JS v3."
19343,"WN711","Did you know that …","... the MapLibre webmap Javascript tool? It [renders](https://maplibre.org/maplibre-gl-js/docs/examples/) vector maps including 3D models, animations, adding icons, style labels, etc. This open source API is a community led fork derived from mapbox-gl-js that uses WebGL to render interactive maps from vector tiles in a browser. Paul Norman used MapLibre GL for his vector map example in the article [above](https://weeklyosm.eu/archives/17097#wn711_30148)."
