"id","blog","category","markdown","sg_id"
18148,"WN681","Upcoming Events","|Where                                  |What                                                                                                                          |Online|When                   |Country                                                            |
|---------------------------------------|------------------------------------------------------------------------------------------------------------------------------|------|-----------------------|-------------------------------------------------------------------|
|Chippewa Township                      |OpenStreetMap Michigan Meetup [:osmcalpic:](https://osmcal.org/event/2257/)                                                   |      |2023-08-10             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)   |
|Montrouge                              |Rencontre contributeurs Sud de Paris [:osmcalpic:](https://osmcal.org/event/2181/)                                            |      |2023-08-10             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/fr.svg)   |
|Berlin                                 |182. Berlin-Brandenburg OpenStreetMap Stammtisch [:osmcalpic:](https://osmcal.org/event/2255/)                                |      |2023-08-11             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)   |
|Budapest                               |#OSM19 birthday QGIS editing, drinks, party games [:osmcalpic:](https://osmcal.org/event/2244/)                               |      |2023-08-11             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/hu.svg)   |
|Zürich                                 |OSM-Stammtisch [:osmcalpic:](https://osmcal.org/event/1827/)                                                                  |      |2023-08-11             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/ch.svg)   |
|                                       |Recording milk churn stands for Ireland's National Heritage Week 2023 [:osmcalpic:](https://osmcal.org/event/2119/)           |      |2023-08-12 - 2023-08-20|                                                                   |
|Localidad Teusaquillo                  |Volvamos a cerrar notas de OSM en Colombia - Notathon [:osmcalpic:](https://osmcal.org/event/2252/)                           |      |2023-08-12             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/co.svg)   |
|Queens                                 |Mapping Access on Austin Street [:osmcalpic:](https://osmcal.org/event/2247/)                                                 |      |2023-08-12             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)   |
|no location                            |Freedom Fest 2023 [:osmcalpic:](https://osmcal.org/event/2260/)                                                               |      |2023-08-13             |                                                                   |
|København                              |OSMmapperCPH [:osmcalpic:](https://osmcal.org/event/2214/)                                                                    |      |2023-08-13             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/07/dk.svg)   |
|臺北市                                    |OpenStreetMap x Wikidata 月聚會 #55 [:osmcalpic:](https://osmcal.org/event/2254/)                                                |      |2023-08-14             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/05/tw.svg)   |
|Ernakulam                              |OSM 19th Birthday Celebration Kochi,India [:osmcalpic:](https://osmcal.org/event/2266/)                                       |      |2023-08-15             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/in.svg)   |
|                                       |166. Treffen des OSM-Stammtisches Bonn [:osmcalpic:](https://osmcal.org/event/1787/)                                          |      |2023-08-15             |                                                                   |
|San Jose                               |South Bay Map Night [:osmcalpic:](https://osmcal.org/event/2223/)                                                             |✓     |2023-08-16             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)   |
|Lüneburg                               |Lüneburger Mappertreffen (online) [:osmcalpic:](https://osmcal.org/event/1905/)                                               |      |2023-08-15             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)   |
|The Municipal District of Castlecomer  |Recording milk churn stands for Ireland's National Heritage Week 2023 (workshop) [:osmcalpic:](https://osmcal.org/event/2161/)|      |2023-08-16             |![flag](https://www.weeklyosm.eu/wp-content/uploads/2018/11/ie.svg)|
|Köln                                   |Stammtisch Köln [:osmcalpic:](https://osmcal.org/event/2129/)                                                                 |      |2023-08-16             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)   |
|Zürich                                 |Missing Maps Zürich Mapathon [:osmcalpic:](https://osmcal.org/event/2262/)                                                    |      |2023-08-16             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/ch.svg)   |
|Salt Lake City                         |OpenStreetMap Utah Birthday Map Night [:osmcalpic:](https://osmcal.org/event/2264/)                                           |      |2023-08-17             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)   |
|Singapore                              |OpenStreetMap and Wikimedia: Awesome Together! [:osmcalpic:](https://osmcal.org/event/2233/)                                  |      |2023-08-17             |sg                                                                 |
|Singapore                              |Giving Contexts to Places We Love - The Power of OpenStreetMap and Wikidata [:osmcalpic:](https://osmcal.org/event/2234/)     |      |2023-08-17             |sg                                                                 |
|Windsor                                |Every Door Mapping Party: Walkerville [:osmcalpic:](https://osmcal.org/event/2258/)                                           |      |2023-08-18             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/ca.svg)   |
|The Municipal District of Kilkenny City|Heritage Week Heritage Mapping Clinic [:osmcalpic:](https://osmcal.org/event/2235/)                                           |      |2023-08-17             |![flag](https://www.weeklyosm.eu/wp-content/uploads/2018/11/ie.svg)|
|Hannover                               |Maker Faire Hannover 2023 [:osmcalpic:](https://osmcal.org/event/2241/)                                                       |      |2023-08-19 - 2023-08-20|![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)   |
|                                       |2nd OSM Delhi Mapping Party [:osmcalpic:](https://osmcal.org/event/2256/)                                                     |      |2023-08-20             |                                                                   |
|                                       |OSMF Engineering Working Group meeting [:osmcalpic:](https://osmcal.org/event/2265/)                                          |      |2023-08-23             |                                                                   |
|Maricá                                 |Mapathon - Maricá City, Rio de Janeiro, Brazil [:osmcalpic:](https://osmcal.org/event/2261/)                                  |      |2023-08-24 - 2023-09-24|![flag](https://blog.openstreetmap.de/wp-uploads/2016/03/br.svg)   |
|Localidad Teusaquillo                  |Junta Bimensual OSM LATAM - Agosto   August [:osmcalpic:](https://osmcal.org/event/2070/)                                     |      |2023-08-26             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/co.svg)   |",9
18170,"WN682","Upcoming Events","|Where                                  |What                                                                                                                     |Online|When                   |Country                                                            |
|---------------------------------------|-------------------------------------------------------------------------------------------------------------------------|------|-----------------------|-------------------------------------------------------------------|
|                                       |Recording milk churn stands for Ireland's National Heritage Week 2023 [:osmcalpic:](https://osmcal.org/event/2119/)      |      |2023-08-12 - 2023-08-20|                                                                   |
|Salt Lake City                         |OpenStreetMap Utah Birthday Map Night [:osmcalpic:](https://osmcal.org/event/2264/)                                      |      |2023-08-17             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)   |
|Lorain County                          |OpenStreetMap Ohio Meetup [:osmcalpic:](https://osmcal.org/event/2267/)                                                  |✓     |2023-08-17             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)   |
|Singapore                              |OpenStreetMap and Wikimedia: Awesome Together! [:osmcalpic:](https://osmcal.org/event/2233/)                             |      |2023-08-17             |sg                                                                 |
|Singapore                              |Giving Contexts to Places We Love - The Power of OpenStreetMap and Wikidata [:osmcalpic:](https://osmcal.org/event/2234/)|      |2023-08-17             |sg                                                                 |
|Windsor                                |Every Door Mapping Party: Walkerville [:osmcalpic:](https://osmcal.org/event/2258/)                                      |      |2023-08-18             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/ca.svg)   |
|The Municipal District of Kilkenny City|Heritage Week Heritage Mapping Clinic [:osmcalpic:](https://osmcal.org/event/2235/)                                      |      |2023-08-17             |![flag](https://www.weeklyosm.eu/wp-content/uploads/2018/11/ie.svg)|
|Zehdenick                              |Getting started with OpenStreetMap (talk) [:osmcalpic:](https://osmcal.org/event/2271/)                                  |      |2023-08-18             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)   |
|Localidad Teusaquillo                  |Volvamos a cerrar notas de OSM en Colombia - Notathon [:osmcalpic:](https://osmcal.org/event/2274/)                      |      |2023-08-19             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/co.svg)   |
|Hannover                               |Maker Faire Hannover 2023 [:osmcalpic:](https://osmcal.org/event/2241/)                                                  |      |2023-08-19 - 2023-08-20|![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)   |
|                                       |2nd OSM Delhi Mapping Party [:osmcalpic:](https://osmcal.org/event/2256/)                                                |      |2023-08-20             |                                                                   |
|                                       |OSMF Engineering Working Group meeting [:osmcalpic:](https://osmcal.org/event/2265/)                                     |      |2023-08-23             |                                                                   |
|Maricá                                 |Mapathon - Maricá City, Rio de Janeiro, Brazil [:osmcalpic:](https://osmcal.org/event/2261/)                             |      |2023-08-24 - 2023-09-24|![flag](https://blog.openstreetmap.de/wp-uploads/2016/03/br.svg)   |
|Rapperswil-Jona                        |14. Mapathon & Mapping Party Rapperswil [:osmcalpic:](https://osmcal.org/event/2273/)                                    |      |2023-08-25             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/ch.svg)   |
|Town of Cottesloe                      |Social mapping Saturday: Cottesloe [:osmcalpic:](https://osmcal.org/event/2270/)                                         |      |2023-08-26             |![flag](https://blog.openstreetmap.de/wp-uploads/2017/06/au.svg)   |
|Localidad Teusaquillo                  |Junta Bimensual OSM LATAM - Agosto   August [:osmcalpic:](https://osmcal.org/event/2070/)                                |      |2023-08-26             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/co.svg)   |
|Kalyani Nagar                          |GeoPune OSM Mapping Party [:osmcalpic:](https://osmcal.org/event/2269/)                                                  |      |2023-08-26             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/in.svg)   |
|Bremen                                 |Bremer Mappertreffen (Online) [:osmcalpic:](https://osmcal.org/event/2242/)                                              |✓     |2023-08-28             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)   |
|Salzburg                               |Salzburger Stammtisch [:osmcalpic:](https://osmcal.org/event/2215/)                                                      |      |2023-08-29             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/at.svg)   |
|San Jose                               |South Bay Map Night [:osmcalpic:](https://osmcal.org/event/2224/)                                                        |✓     |2023-08-30             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)   |
|Düsseldorf                             |Düsseldorfer OpenStreetMap-Treffen [:osmcalpic:](https://osmcal.org/event/2190/)                                         |      |2023-08-30             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)   |
|Localidad Teusaquillo                  |Volvamos a cerrar notas de OSM en Colombia - Notathon [:osmcalpic:](https://osmcal.org/event/2275/)                      |      |2023-09-02             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/co.svg)   |",9
18480,"WN690","Releases","Every Door version 4.0 has been [released](https://github.com/Zverik/every_door/releases/tag/v4.0). It comes with improved GPS accuracy, allows adding breaks to opening hours intervals spanning midnight, switched the default imagery to Mapbox, and disabled Maxar (which has forsaken us) plus much more.",9
18857,"WN700","Community","Andreas Varotsis [made](https://andreasthinks.me/posts/OSM_for_christmas/osm_for_xmas.html) a Christmas appeal for people to contribute to OpenStreetMap (OSM), highlighting its importance in providing up-to-date, high-quality geographic data, such as ATM locations, which are otherwise difficult to obtain. Inspired by their own experiences with OSM, the author praises the community-driven, open-source nature of the project, comparing it favourably to corporate alternatives such as Google Maps. They describe contributing to OSM as both enjoyable and impactful, and recommend user-friendly tools such as StreetComplete and EveryDoor, as well as the full OSM editor, to get started with mapping.",9
19516,"WN715","Releases","Ilya Zverik has [released](https://en.osm.town/@everydoor/112195291687571319) a test [build](https://github.com/Zverik/every_door/actions/runs/8490486261) of their EveryDoor app with a '[walking papers mode](https://github.com/Zverik/every_door/issues/197)', which allows users to scribble lines on maps or imagery layers with options for colours and notes, intended for offline mapping enhancements. This feature supports GeoJSON export and aims to include various improvements like tappable notes, style selection, and an eraser mode.",9
19613,"WN717","Software","[Ilya Zverev](https://www.openstreetmap.org/user/Zverik), the developer behind well-known tools such as [EveryDoor](https://every-door.app/) and [Level0](https://wiki.openstreetmap.org/wiki/Level0), has [reminded](https://en.osm.town/@zverik/112263261228136077) us of his browser [plugin](https://wiki.openstreetmap.org/wiki/OpenStreetMap_Tags_Editor) for the fast editing of tags in OSM (we [reported](https://weeklyosm.eu/archives/15800#wn627_27120) earlier). This plugin allows tags to be corrected much faster, without the loading times of the iD editor, and eliminates the need to copy URLs into Level0.",9
19703,"WN719","Software","The EveryDoor 5.0-beta1 [release](https://github.com/Zverik/every_door/releases/tag/v5.0-beta1) includes new features such as Estonian opening hours and a drawing mode for field notes that are synchronised with JOSM, which users are encouraged to test. The production release is [expected](https://en.osm.town/@everydoor/112350171545516383) next week, and there are plans to create a tutorial video on how to use the new mode. Further details and instructions for other editors can be found on the OpenStreetMap Wiki on the [GeoScribble](https://wiki.openstreetmap.org/wiki/GeoScribble) page.",9
19760,"WN720","Software","Ilya Zverev has [released](https://github.com/Zverik/every_door/releases/tag/v5.0) Every Door version 5.0. Now, you can try the freehand line [drawing](https://en.osm.town/@rtnf/112398251797944388) mode to sketch streams, culverts, walls, fences, cycleways, power lines, footways, paths, roads, and tracks by using the fourth mode for notes.",9
19770,"WN721","Community","Nikita Ushakov [explained](https://vas3k.club/post/24051) :RU-s:>>>[:EN-t:](https://vas3k-club.translate.goog/post/24051?_x_tr_sl=auto&_x_tr_tl=EN) the basics of OpenStreetMap editing using MapComplete, EveryDoor, and Vespucci.",9
19870,"WN723","Releases","The Every Door 5.1 release [introduced](https://github.com/Zverik/every_door/releases/tag/v5.1) several new features and enhancements, including a recently walked path display, GeoScribbles drawing lock, QR code scanner for website fields, address retention suggestions, node movement for relationship members, a demolition marker button, and various bug fixes. Due to the Flutter upgrade support is now only available for Android 5.0 and up.",9
