"id","blog","category","markdown"
2242,"WN310","Did you know that …","... [_Le Portail IGN_](http://mavisionneuse.ign.fr/visio.html?lon=3.46539&lat=46.044673&zoom=15&num=4&mt0=ign-cartes&mt1=ign-scexstandard&mt2=google-map&mt3=osmfr), a site for map comparisons? It's similar to BBBike's [Map Compare](http://mc.bbbike.org/mc/), but has some different maps."
7850,"WN427","Did you know that …",".... [Map Compare](https://mc.bbbike.org/mc/?lon=-3.841996&lat=56.000372&zoom=18&num=2&mt0=mapnik&mt1=google-map&marker=), which can also be used to show the different addressees of the OSM mapping. The example of Falkirk in Scotland shows that on OSM, what can be seen on the ground is shown as far as possible. A comparison of video and map are [worth watching](https://www.youtube.com/watch?v=x3EzijS6ivI)."
20973,"WN748","Did you know that …","... that BBBike Map Compare lets you [view](https://mc.bbbike.org/mc/) maps from OpenStreetMap, Google, and other sources side by side?"
15697,"WN608","Did you know that …","... [BBBike Map Compare](https://mc.bbbike.org/mc/?zoom=16&lat=49.9931&lon=8.2476) for comparing maps? You can use it find out if Waze uses OSM without attribution, for example."
104,"WN273","Maps","[Map Compare from BBBike](http://mc.bbbike.org/mc/) supports now up to 140 maps. (via [@BBBikeWorld](https://twitter.com/BBBikeWorld/status/651500796027236352))"
4185,"WN348","Did you know that …","... [Map Compare](https://mc.bbbike.org/mc/?lon"
