"id","blog","category","markdown","sg_id"
11334,"WN501","Software","OSMCha is switching its domain to [https://osmcha.org](https://osmcha.org). Users will be redirected from the previous domain to the new one, but developers that use the API need to change their applications to avoid problems. See more on [https://www.openstreetmap.org/user/wille/diary/392289](https://www.openstreetmap.org/user/wille/diary/392289).",6
13260,"WN544","Mapping","Wille Marcel [outlined](https://www.openstreetmap.org/user/wille/diary/395139) improvements recently made to [OSMCha](https://osmcha.org/). New features include filtering changesets based on metadata, visualisation of changesets with relations, and integration with the [MapRoulette micro-tasking service](https://blog.maproulette.org/2020/12/01/osmcha-%e2%9d%a4%ef%b8%8f-maproulette/).",6
13707,"WN553","Picture","![lead picture](https://weeklyosm.eu/wp-content/uploads/sites/4/2021/02/100000000.png =752x420)

OSM Changeset #100.000.000 by [Lamine Ndiaye](http://hdyc.neis-one.org/?Lamine%20Ndiaye) [[^1^](#wn553_24445)] | map data © OpenStreetMap contributors",6
14253,"WN567","Mapping campaigns","The Swiss OSM Chapter, SwissOSM, launched the activity 'Project of the Month CH' inspired by the French Project-du-Mois and the German 'Focus of the Week'. The first Project of the Month (PotM) in June is about mapping schools. The trilingual website (DE, FR, EN) for PotM is still [under construction](https://potm.osm.ch/superset/dashboard/12/).",6
14771,"WN581","Did you know that…","... [OSMCha](https://osmcha.org/) is a tool for checking OSM changesets for data quality? The tool was [developed](https://www.openstreetmap.org/user/wille/diary/40511) by Wille Marcel in 2015, and Wille remains the maintainer.",6
15051,"WN589","Software","Wille Marcel [announced](https://twitter.com/_wille/status/1452666614617448460) a new release of [OSMCha](https://osmcha.org/). This version provides a better user experience on smartphones and tablets.",6
15328,"WN598","Mapping","User Bxl-forever [made](https://www.openstreetmap.org/changeset/115624709) the first changeset of 2022 (UTC) according to OSMCha.",6
15714,"WN608","Did you know that…","... the new Twitter account [OSMChangesets](https://twitter.com/OSMChangesets)?",6
16130,"WN620","Picture","![lead picture](https://weeklyosm.eu/wp-content/uploads/2022/06/620_T_all.jpg =2000x739)

OSMCha with a new feature funded by Wikimedia Italy [[^1^](#wn620_26917)]  ©  OSMCha  | map data © [OpenStreetMap contributors](https://wiki.osmfoundation.org/wiki/Licence/Licence_and_Legal_FAQ)",6
16141,"WN620","Software","[OSMCha](https://osmcha.org) now allows users to search changesets that affect a certain OSM tag. For example: you can find changesets that created, modified or deleted restaurants. For more details, see the Development Seed blog [post](https://developmentseed.org/blog/2022-05-31-more-powerful-osmcha).",6
16340,"WN627","Did you know that…","... there are many ways to contribute regularly to OSM?

Desktop:
    [OSM Streak](http://streak.osmz.ru/)
    [MapRoulette](https://maproulette.org/)
    [Pic4Review](https://pic4review.pavie.info/#/)
    [Unmapped Places](https://resultmaps.neis-one.org/unmapped#5/47.100/9.800)
    [Find Suspicious OpenStreetMap Changesets](https://resultmaps.neis-one.org/osm-suspicious#2/10.1/14.4)
    [OSMCha](https://osmcha.org/)
    [NotesReview](https://ent8r.github.io/NotesReview/)
    [Many Tasking Managers](https://wiki.openstreetmap.org/wiki/Tasking_Manager)

Smartphone:
    [StreetComplete](https://wiki.openstreetmap.org/wiki/StreetComplete)
    [Every Door](https://wiki.openstreetmap.org/wiki/Every_Door)
    [Vespucci](https://wiki.openstreetmap.org/wiki/Vespucci)
    [OSMfocus Reborn](https://pfiers.net/projects/osmfocus-reborn/)
    [OSM Go!](https://wiki.openstreetmap.org/wiki/Osm_Go!)
    [Jungle Bus](https://junglebus.io/en/mobility-open-data-proudly-crafted-by-the-openstreetmap-community-2/)

We are sure we have forgotten some. Please write to us and let us know, we will add them next week.",6
16413,"WN630","Did you know that…","... if you are using the Greasemonkey Addon for the Firefox browser, there's a powerful script that gives you multiple ease-of-use changes for openstreetmap.org? You will have direct access to Mapillary and KartaView links that point to the same map area and multiple tools from a sidebar such as OSMCha (for Changesets), OSM Deep History, and Nominatim (for other Objects), or a link to create an overpass history request when you’re looking at a note. Also, when you’re viewing your 'My Notes' page, you will have the option to filter only unresolved notes for a better overview. You can see the development process on [GitHub](https://github.com/OSM-de/osm-org-greasemonkey), or you can [install the script](https://cdn.jsdelivr.net/gh/OSM-de/osm-org-greasemonkey@master/osm-org-greasemonkey.user.js) directly into Greasemonkey.",6
16614,"WN636","Community","During the short outage of OSMCha martien-176 [noted](https://www.openstreetmap.org/user/martien-176/diary/399998) some useful alternatives.",6
